time_step,x=0.0000,x=0.0092,x=0.0183,x=0.0275,x=0.0367,x=0.0459,x=0.0550,x=0.0642,x=0.0734,x=0.0826,x=0.0917,x=0.1009,x=0.1101,x=0.1193,x=0.1284,x=0.1376,x=0.1468,x=0.1560,x=0.1651,x=0.1743,x=0.1835,x=0.1927,x=0.2018,x=0.2110,x=0.2202,x=0.2294,x=0.2385,x=0.2477,x=0.2569,x=0.2661,x=0.2752,x=0.2844,x=0.2936,x=0.3028,x=0.3119,x=0.3211,x=0.3303,x=0.3394,x=0.3486,x=0.3578,x=0.3670,x=0.3761,x=0.3853,x=0.3945,x=0.4037,x=0.4128,x=0.4220,x=0.4312,x=0.4404,x=0.4495,x=0.4587,x=0.4679,x=0.4771,x=0.4862,x=0.4954,x=0.5046,x=0.5138,x=0.5229,x=0.5321,x=0.5413,x=0.5505,x=0.5596,x=0.5688,x=0.5780,x=0.5872,x=0.5963,x=0.6055,x=0.6147,x=0.6239,x=0.6330,x=0.6422,x=0.6514,x=0.6606,x=0.6697,x=0.6789,x=0.6881,x=0.6972,x=0.7064,x=0.7156,x=0.7248,x=0.7339,x=0.7431,x=0.7523,x=0.7615,x=0.7706,x=0.7798,x=0.7890,x=0.7982,x=0.8073,x=0.8165,x=0.8257,x=0.8349,x=0.8440,x=0.8532,x=0.8624,x=0.8716,x=0.8807,x=0.8899,x=0.8991,x=0.9083,x=0.9174,x=0.9266,x=0.9358,x=0.9450,x=0.9541,x=0.9633,x=0.9725,x=0.9817,x=0.9908,x=1.0000
627,1.3887943864964021e-11,9.32161497833649e-10,2.320172634060349e-09,5.553445316308918e-09,1.3067404910716933e-08,3.023663491447487e-08,6.880116987301428e-08,1.5394873506999286e-07,3.3874588309993256e-07,7.329750257975051e-07,1.55962863328151e-06,3.2633949955721323e-06,6.71481291731e-06,1.3586674154638765e-05,2.7033731900782687e-05,5.289445572956315e-05,0.00010177044575005863,0.0001925456819933357,0.00035820761755791456,0.0006552469567748432,0.001178450610992365,0.002083530633633822,0.003620626419329475,0.006181963074100134,0.010366172359331644,0.017058712145603474,0.027520371663895447,0.043461338066654295,0.06705508570248668,0.10081856917052749,0.14727114892501542,0.20832256194084744,0.2844710608078109,0.3740988342070749,0.47328810254861486,0.5764384925764273,0.6775268068412472,0.7714423003002548,0.8548255944973786,0.9262107791990973,0.985655101998632,1.0341781539936654,1.0732525435721247,1.1044469049984895,1.1292221085464003,1.148840355693766,1.164343064176126,1.1765641868724372,1.1861580166965497,1.1936299960827046,1.1993650540294973,1.2036513633136205,1.2066991018114026,1.2086545325255513,1.2096099405312464,1.2096099405312464,1.2086545325255513,1.2066991018114026,1.2036513633136203,1.1993650540294971,1.1936299960827046,1.1861580166965497,1.1765641868724372,1.1643430641761257,1.148840355693766,1.1292221085464,1.1044469049984893,1.0732525435721245,1.0341781539936652,0.985655101998632,0.9262107791990971,0.8548255944973778,0.7714423003002543,0.6775268068412472,0.5764384925764268,0.4732881025486136,0.37409883420707424,0.2844710608078108,0.20832256194084714,0.14727114892501483,0.1008185691705273,0.06705508570248662,0.04346133806665416,0.027520371663895326,0.017058712145603394,0.010366172359331644,0.006181963074100119,0.003620626419329444,0.0020835306336338174,0.0011784506109923647,0.0006552469567748401,0.00035820761755791245,0.00019254568199333436,0.00010177044575005854,5.289445572956302e-05,2.7033731900782517e-05,1.3586674154638682e-05,6.714812917309998e-06,3.263394995572127e-06,1.5596286332814992e-06,7.329750257975023e-07,3.387458830999323e-07,1.539487350699922e-07,6.880116987301383e-08,3.023663491447475e-08,1.306740491071692e-08,5.553445316308908e-09,2.3201726340603333e-09,9.321614978336422e-10,1.3887943864964021e-11
628,1.3887943864964021e-11,9.370671355628382e-10,2.3324776682721346e-09,5.582878938586143e-09,1.3136604504645933e-08,3.039662305095438e-08,6.916491627204071e-08,1.547620072545993e-07,3.4053401272268474e-07,7.368412539388207e-07,1.567849182318025e-06,3.2805835104751115e-06,6.750155565877924e-06,1.3658137196184906e-05,2.7175828270469385e-05,5.3172298480564265e-05,0.00010230466792510943,0.00019355572019842852,0.0003600853040032984,0.0006586788790665747,0.0011846167538895648,0.0020944184560566324,0.003639512517774871,0.006214124706194967,0.010419887872563078,0.01714657097559411,0.02766080243767581,0.04368002361019932,0.0673855260285733,0.10130054118789983,0.14794552561840849,0.2092215974921842,0.28560553389254784,0.3754469056088054,0.47479267753536847,0.5780169699264427,0.6790899556327303,0.7729134638154275,0.8561523853174298,0.9273671370898121,0.9866365749844869,1.034994666760353,1.0739217050907637,1.1049891319154577,1.1296576344342202,1.1491876898281252,1.1646183919470745,1.176781308106701,1.1863285527887697,1.1937637062913808,1.1994701754631483,1.2037349343281458,1.2067672540387109,1.2087127501967028,1.209663292354737,1.209663292354737,1.2087127501967028,1.2067672540387109,1.2037349343281456,1.199470175463148,1.1937637062913808,1.1863285527887697,1.176781308106701,1.164618391947074,1.1491876898281252,1.12965763443422,1.1049891319154574,1.0739217050907635,1.0349946667603527,0.9866365749844869,0.9273671370898119,0.856152385317429,0.7729134638154269,0.6790899556327303,0.5780169699264421,0.4747926775353672,0.3754469056088047,0.2856055338925477,0.2092215974921839,0.1479455256184079,0.10130054118789963,0.06738552602857324,0.043680023610199174,0.02766080243767569,0.01714657097559403,0.010419887872563078,0.006214124706194951,0.00363951251777484,0.0020944184560566276,0.0011846167538895646,0.0006586788790665716,0.0003600853040032963,0.00019355572019842717,0.00010230466792510933,5.3172298480564136e-05,2.7175828270469216e-05,1.3658137196184823e-05,6.7501555658779215e-06,3.280583510475106e-06,1.5678491823180142e-06,7.36841253938818e-07,3.405340127226845e-07,1.5476200725459864e-07,6.916491627204026e-08,3.039662305095426e-08,1.313660450464592e-08,5.582878938586133e-09,2.332477668272119e-09,9.370671355628312e-10,1.3887943864964021e-11
629,1.3887943864964021e-11,9.419985929775818e-10,2.3448479542131013e-09,5.6124685538949384e-09,1.320617053600904e-08,3.055745768367747e-08,6.953058569773182e-08,1.5557957559661106e-07,3.423315809790349e-07,7.407278746292794e-07,1.576113059149372e-06,3.2978625555309194e-06,6.785684230246057e-06,1.3729976104125401e-05,2.731867150030221e-05,5.345160057795844e-05,0.00010284169408181691,0.00019457105579547183,0.00036197282991356903,0.0006621287661373909,0.0011908151280236791,0.0021053630738302647,0.0036584968291643013,0.006246452785402422,0.01047387929004982,0.01723487576274935,0.027801932950372074,0.04389976816594344,0.06771749851794505,0.10178460675830397,0.14862256093440018,0.2101237047984332,0.28674314175864085,0.37679766802020015,0.4762989820613449,0.5795958750676972,0.6806521848545729,0.774382589231628,0.8574764001896856,0.928520376420693,0.9876149071209603,1.035808231235537,1.0745882290872453,1.1055290784706953,1.1300912373700411,1.1495334327304687,1.164892422257305,1.1769973837465046,1.1864982538241424,1.1938967533663165,1.1995747705089161,1.2038180839008619,1.2068350608842864,1.20877067191978,1.2097163725637723,1.2097163725637723,1.20877067191978,1.2068350608842864,1.2038180839008616,1.199574770508916,1.1938967533663165,1.1864982538241424,1.1769973837465046,1.1648924222573045,1.1495334327304687,1.130091237370041,1.105529078470695,1.074588229087245,1.0358082312355368,0.9876149071209603,0.9285203764206927,0.8574764001896849,0.7743825892316274,0.6806521848545729,0.5795958750676966,0.47629898206134363,0.3767976680201995,0.28674314175864074,0.2101237047984329,0.1486225609343996,0.10178460675830378,0.06771749851794498,0.04389976816594329,0.027801932950371953,0.01723487576274927,0.01047387929004982,0.006246452785402407,0.0036584968291642705,0.00210536307383026,0.001190815128023679,0.0006621287661373877,0.00036197282991356686,0.00019457105579547048,0.00010284169408181682,5.345160057795831e-05,2.731867150030204e-05,1.3729976104125318e-05,6.7856842302460545e-06,3.297862555530914e-06,1.5761130591493612e-06,7.407278746292766e-07,3.4233158097903465e-07,1.555795755966104e-07,6.953058569773137e-08,3.055745768367735e-08,1.3206170536009027e-08,5.6124685538949285e-09,2.3448479542130856e-09,9.419985929775745e-10,1.3887943864964021e-11
630,1.3887943864964021e-11,9.46956006042082e-10,2.3572838378635675e-09,5.642214988932981e-09,1.327610494514814e-08,3.071914329127503e-08,6.98981883162177e-08,1.5640146278991665e-07,3.441386376890534e-07,7.446349954264724e-07,1.5844204921344525e-06,3.3152326075361683e-06,6.821399889416627e-06,1.3802192855266688e-05,2.746226551550933e-05,5.37323696859758e-05,0.00010338153893462377,0.0001955917165582825,0.0003638702468172603,0.0006655967119198958,0.0011970459015326824,0.002116364782172233,0.003677579861084798,0.006278948164041882,0.010528148003627358,0.017323628703097175,0.027943766516384073,0.04412057644549873,0.06805100932549761,0.10227077296108858,0.1493022614212556,0.2110288873858565,0.28788388200557846,0.3781511112422104,0.4778069987792374,0.581175186897389,0.6822134742946174,0.775849661032252,0.8587976300334373,0.9296704943101145,0.9885901003340811,1.0366188524466498,1.075252122186495,1.1060667517796445,1.1305229242482127,1.1498775906759504,1.16516516058358,1.177212418430837,1.1866671236472213,1.1940291404460672,1.1996788417097817,1.2039008140983547,1.206902524059384,1.2088282991706922,1.2097691825171621,1.2097691825171621,1.2088282991706922,1.206902524059384,1.2039008140983545,1.1996788417097815,1.1940291404460672,1.1866671236472213,1.177212418430837,1.1651651605835796,1.1498775906759504,1.1305229242482124,1.1060667517796443,1.0752521221864948,1.0366188524466495,0.9885901003340811,0.9296704943101143,0.8587976300334366,0.7758496610322514,0.6822134742946174,0.5811751868973885,0.4778069987792361,0.37815111124220974,0.28788388200557835,0.2110288873858562,0.14930226142125502,0.10227077296108839,0.06805100932549754,0.044120576445498584,0.027943766516383948,0.017323628703097095,0.010528148003627358,0.0062789481640418655,0.0036775798610847667,0.0021163647821722284,0.0011970459015326822,0.0006655967119198926,0.0003638702468172581,0.00019559171655828114,0.00010338153893462367,5.3732369685975666e-05,2.746226551550916e-05,1.3802192855266603e-05,6.8213998894166245e-06,3.315232607536163e-06,1.5844204921344417e-06,7.446349954264697e-07,3.4413863768905314e-07,1.56401462789916e-07,6.989818831621724e-08,3.071914329127491e-08,1.3276104945148126e-08,5.642214988932971e-09,2.3572838378635514e-09,9.469560060420748e-10,1.3887943864964021e-11
631,1.3887943864964021e-11,9.519395114368493e-10,2.3697856670381316e-09,5.672119074778896e-09,1.3346409682679097e-08,3.088168437607248e-08,7.026773434736996e-08,1.5722769164827778e-07,3.4595523293576735e-07,7.485627244552691e-07,1.5927717108356896e-06,3.3326941457985222e-06,6.8573035275440986e-06,1.3874789436811133e-05,2.76066142619461e-05,5.4014613509089466e-05,0.00010392421727516115,0.00019661773040619492,0.000365777606512423,0.0006690828108367352,0.0012033092434281195,0.002127423877823588,0.003696762123713843,0.006311611698702325,0.010582695411889609,0.017412832002782035,0.028086306464049148,0.04434245317723489,0.06838606462145744,0.1027590468801148,0.14998463360660635,0.2119371487215263,0.28902775213494564,0.3795072249629365,0.4793167102561736,0.5827548842909432,0.683773803790345,0.7773146637992986,0.8601160658810215,0.9308174879759297,0.9895621566218941,1.0374265354639043,1.0759133910319376,1.1066021589590445,1.1309527019537742,1.1502201699249117,1.1654366123858566,1.1774264167820647,1.18683516608732,1.1941608706558555,1.1997823915973849,1.2039831269776753,1.2069696452671794,1.2088856334182814,1.209821723567164,1.209821723567164,1.2088856334182814,1.2069696452671794,1.203983126977675,1.1997823915973846,1.1941608706558555,1.18683516608732,1.1774264167820647,1.1654366123858562,1.1502201699249117,1.130952701953774,1.1066021589590442,1.0759133910319374,1.037426535463904,0.9895621566218941,0.9308174879759294,0.8601160658810207,0.777314663799298,0.683773803790345,0.5827548842909427,0.47931671025617234,0.3795072249629358,0.2890277521349455,0.211937148721526,0.14998463360660577,0.1027590468801146,0.06838606462145737,0.044342453177234745,0.028086306464049023,0.017412832002781955,0.010582695411889609,0.006311611698702309,0.0036967621237138115,0.002127423877823583,0.0012033092434281193,0.000669082810836732,0.0003657776065124208,0.00019661773040619357,0.00010392421727516106,5.401461350908933e-05,2.760661426194593e-05,1.3874789436811048e-05,6.857303527544096e-06,3.3326941457985167e-06,1.5927717108356788e-06,7.485627244552663e-07,3.459552329357671e-07,1.5722769164827712e-07,7.026773434736949e-08,3.088168437607236e-08,1.3346409682679084e-08,5.672119074778886e-09,2.3697856670381155e-09,9.51939511436842e-10,1.3887943864964021e-11
632,1.3887943864964021e-11,9.569492465624773e-10,2.3823537913953973e-09,5.70218164691547e-09,1.3417086709546159e-08,3.104508546421515e-08,7.063923406508578e-08,1.5805828510596255e-07,3.4778141706654853e-07,7.525111704108079e-07,1.6011669460253699e-06,3.3502476521499204e-06,6.893396133962283e-06,1.39477678464117e-05,2.7751721706203418e-05,5.429833979222676e-05,0.00010446974397265325,0.00019764912540482242,0.000367694961068031,0.0006725871578031417,0.001209605323599608,0.0021385406590566634,0.003716044129832247,0.006344444250262729,0.010637522920218979,0.01750248787810419,0.028229556135682468,0.0445654031062951,0.06872267059132092,0.10324943560354413,0.1506696839970352,0.21284849221277433,0.29017474955000233,0.38086599875769844,0.4808280989744412,0.5843349461031384,0.6853331532298937,0.778777582213893,0.8614316988777866,0.9319613547350608,0.9905310780539122,1.03823128539978,1.076572042285098,1.1071353071266636,1.1313805773623016,1.1505611767228123,1.1657067831072714,1.1776393834059524,1.187002384958548,1.1942919471076114,1.1998854226920659,1.2040650245863778,1.2070364262028033,1.2089426761243514,1.209873997059513,1.209873997059513,1.2089426761243514,1.2070364262028033,1.2040650245863775,1.1998854226920657,1.1942919471076114,1.187002384958548,1.1776393834059524,1.165706783107271,1.1505611767228123,1.1313805773623014,1.1071353071266634,1.0765720422850977,1.0382312853997797,0.9905310780539122,0.9319613547350606,0.8614316988777858,0.7787775822138925,0.6853331532298937,0.5843349461031379,0.4808280989744399,0.3808659987576978,0.2901747495500022,0.21284849221277402,0.15066968399703462,0.10324943560354392,0.06872267059132085,0.04456540310629495,0.02822955613568234,0.01750248787810411,0.010637522920218979,0.006344444250262713,0.003716044129832215,0.0021385406590566586,0.0012096053235996077,0.0006725871578031385,0.0003676949610680288,0.00019764912540482107,0.00010446974397265316,5.4298339792226624e-05,2.7751721706203245e-05,1.3947767846411615e-05,6.8933961339622804e-06,3.350247652149915e-06,1.601166946025359e-06,7.52511170410805e-07,3.4778141706654827e-07,1.5805828510596186e-07,7.06392340650853e-08,3.104508546421503e-08,1.3417086709546146e-08,5.70218164691546e-09,2.382353791395381e-09,9.5694924656247e-10,1.3887943864964021e-11
633,1.3887943864964021e-11,9.619853495434384e-10,2.3949885624477486e-09,5.732403545252993e-09,1.3488137997076642e-08,3.12093511057943e-08,7.101269779757349e-08,1.5889326621838188e-07,3.496172406945086e-07,7.564804425615041e-07,1.6096064296920201e-06,3.3678936109598716e-06,6.929678703211595e-06,1.4021130092226898e-05,2.789759183571667e-05,5.458355632098156e-05,0.00010501813397432408,0.0001986859297668226,0.0003696223628253948,0.0006761098482294929,0.0012159343128193617,0.0021497154256828635,0.003735426394837083,0.006377446683912554,0.010692631940816552,0.017592598555559134,0.028373518887617223,0.04478943099461135,0.0690608334357923,0.10374194622362408,0.1513574190776583,0.21376292120664092,0.2913248715552661,0.3822274220891155,0.48234114733222144,0.585915351169235,0.6868915025530706,0.7802384010567993,0.8627445202820506,0.9331020920030857,0.991496866770567,1.0390331074085084,1.0772280826252036,1.1076662034010365,1.131806557339756,1.1509006173001626,1.1659756781741282,1.1778513228916814,1.1871687840598466,1.1944223729000139,1.1999879375029057,1.204146508962557,1.207102868553375,1.2089994287436994,1.2099260043334494,1.2099260043334494,1.2089994287436994,1.207102868553375,1.2041465089625567,1.1999879375029054,1.1944223729000139,1.1871687840598466,1.1778513228916814,1.1659756781741277,1.1509006173001626,1.1318065573397558,1.1076662034010363,1.0772280826252034,1.0390331074085082,0.991496866770567,0.9331020920030855,0.8627445202820498,0.7802384010567988,0.6868915025530706,0.5859153511692344,0.48234114733222017,0.3822274220891148,0.291324871555266,0.21376292120664062,0.1513574190776577,0.10374194622362386,0.06906083343579222,0.0447894309946112,0.028373518887617095,0.017592598555559055,0.010692631940816552,0.006377446683912538,0.003735426394837051,0.0021497154256828587,0.0012159343128193615,0.0006761098482294896,0.0003696223628253926,0.00019868592976682125,0.00010501813397432399,5.4583556320981424e-05,2.7897591835716496e-05,1.4021130092226813e-05,6.9296787032115925e-06,3.367893610959866e-06,1.6096064296920093e-06,7.564804425615013e-07,3.4961724069450833e-07,1.588932662183812e-07,7.101269779757301e-08,3.120935110579418e-08,1.3488137997076629e-08,5.7324035452529834e-09,2.3949885624477325e-09,9.61985349543431e-10,1.3887943864964021e-11
634,1.3887943864964021e-11,9.670479592318982e-10,2.4076903335711774e-09,5.762785614152716e-09,1.3559565527035904e-08,3.137448587497378e-08,7.138813592763972e-08,1.5973265816272945e-07,3.5146275469990167e-07,7.604706507520739e-07,1.618090395046817e-06,3.3856325091488164e-06,6.9661522350664505e-06,1.4094878192976028e-05,2.8044228658875252e-05,5.487027092182773e-05,0.00010556940230580635,0.00019972817185266674,0.0003715598643995823,0.0006796509780238821,0.001222296382746739,0.0021609484790604864,0.003754909436754687,0.006410619869172312,0.01074802389273237,0.017683166271877087,0.028518198090244768,0.045014541620919266,0.06940055937072019,0.10423658583647137,0.15204784531170495,0.21468043898932362,0.29247811535609936,0.38359148430719453,0.4838558376443323,0.5874960783061061,0.688448831752358,0.781697105208924,0.8640545214650511,0.9342396972938192,0.9924595249826591,1.0398320066855629,1.077881518748792,1.1081948549012,1.1322306487423346,1.1512384978724564,1.1662433029958859,1.1780622398118692,1.1873343671750227,1.1945521511185317,1.200089938527767,1.2042275821348862,1.207168973998036,1.2090558927241468,1.209977746721749,1.209977746721749,1.2090558927241468,1.207168973998036,1.204227582134886,1.2000899385277668,1.1945521511185317,1.1873343671750227,1.1780622398118692,1.1662433029958854,1.1512384978724564,1.1322306487423344,1.1081948549011997,1.0778815187487918,1.0398320066855626,0.9924595249826591,0.934239697293819,0.8640545214650504,0.7816971052089234,0.688448831752358,0.5874960783061055,0.48385583764433104,0.3835914843071938,0.29247811535609924,0.21468043898932332,0.15204784531170437,0.10423658583647115,0.06940055937072012,0.04501454162091911,0.02851819809024464,0.017683166271877007,0.01074802389273237,0.006410619869172295,0.003754909436754655,0.0021609484790604816,0.0012222963827467387,0.0006796509780238789,0.0003715598643995801,0.00019972817185266538,0.00010556940230580625,5.4870270921827596e-05,2.8044228658875076e-05,1.4094878192975943e-05,6.966152235066448e-06,3.385632509148811e-06,1.6180903950468062e-06,7.60470650752071e-07,3.514627546999014e-07,1.5973265816272876e-07,7.138813592763924e-08,3.137448587497366e-08,1.3559565527035891e-08,5.762785614152706e-09,2.4076903335711612e-09,9.670479592318907e-10,1.3887943864964021e-11
635,1.3887943864964021e-11,9.721372152115523e-10,2.4204594600151616e-09,5.793328702450438e-09,1.3631371291682612e-08,3.154049437011741e-08,7.176555889297797e-08,1.6057648423862496e-07,3.5331801023153426e-07,7.644819054065729e-07,1.6266190765300302e-06,3.4034648362015625e-06,7.002817734562812e-06,1.4169014177994708e-05,2.8191636205132655e-05,5.5158491462333696e-05,0.00010612356407155242,0.00020077588017141317,0.00037350751868084705,0.0006832106435947034,0.0012286917059328125,0.002172240122102587,0.0037744937762537126,0.006443964679914223,0.01080370020189582,0.01777419327406255,0.02866359712805465,0.0452407397807724,0.06974185462703285,0.10473336154185302,0.15274096914009486,0.21560104878562547,0.29363447805830095,0.38495817464942794,0.48537215214297963,0.5890771063133708,0.6900051208739144,0.7831536796518094,0.8653616939108859,0.9353741682188909,0.9934190549708076,1.040627988467147,1.078532357369318,1.1087212687464347,1.1326528584163227,1.1515748246401065,1.1665096629651466,1.1782721387225903,1.1874991380727864,1.1946812848354647,1.2001914282533355,1.204308246122655,1.2072347442079847,1.2091120695065691,1.2100292255507508,1.2100292255507508,1.2091120695065691,1.2072347442079847,1.2043082461226549,1.2001914282533352,1.1946812848354647,1.1874991380727864,1.1782721387225903,1.1665096629651464,1.1515748246401065,1.1326528584163225,1.1087212687464345,1.0785323573693177,1.0406279884671468,0.9934190549708076,0.9353741682188906,0.8653616939108851,0.7831536796518088,0.6900051208739144,0.5890771063133703,0.48537215214297835,0.3849581746494272,0.29363447805830084,0.21560104878562517,0.15274096914009427,0.1047333615418528,0.06974185462703278,0.04524073978077224,0.02866359712805452,0.01777419327406247,0.01080370020189582,0.0064439646799142065,0.0037744937762536806,0.002172240122102582,0.0012286917059328123,0.0006832106435947002,0.0003735075186808449,0.00020077588017141182,0.00010612356407155233,5.515849146233356e-05,2.819163620513248e-05,1.4169014177994624e-05,7.00281773456281e-06,3.4034648362015566e-06,1.6266190765300194e-06,7.6448190540657e-07,3.53318010231534e-07,1.6057648423862427e-07,7.176555889297749e-08,3.154049437011729e-08,1.3631371291682599e-08,5.793328702450428e-09,2.420459460015145e-09,9.721372152115448e-10,1.3887943864964021e-11
636,1.3887943864964021e-11,9.77253257801481e-10,2.4332962989125982e-09,5.82403366348022e-09,1.3703557293824299e-08,3.170738121391699e-08,7.214497718645874e-08,1.6142476786876075e-07,3.5518305870818266e-07,7.685143175314523e-07,1.6351927098175002e-06,3.4213910841807876e-06,7.039676212025875e-06,1.4243540087290705e-05,2.8339818525117136e-05,5.544822585137812e-05,0.00010668063445524752,0.0002018290833814847,0.00037546537883606404,0.0006867889418532493,0.0012351204558249626,0.002183590659284877,0.0037941799366582526,0.006477481994382967,0.010859662301146133,0.017865681819433953,0.02880971939967454,0.04546803028655596,0.07008472545067201,0.10523228044296495,0.15343679698101284,0.2165247537584028,0.2947939566677024,0.38632748224090036,0.48689007297851716,0.5906584139745291,0.691560350018569,0.7846081094681181,0.8666660292164463,0.9365055024873181,0.9943754590848994,1.0414210580296872,1.0791806052167652,1.109245452056008,1.133073193197949,1.1519096037883807,1.166774763457646,1.178481024163396,1.1876631005067853,1.1948097771099846,1.200292409155159,1.2043885029358063,1.207300180846509,1.209167960524927,1.2100804421403861,1.2100804421403861,1.209167960524927,1.207300180846509,1.2043885029358061,1.2002924091551588,1.1948097771099846,1.1876631005067853,1.178481024163396,1.1667747634576457,1.1519096037883807,1.1330731931979487,1.1092454520560078,1.079180605216765,1.041421058029687,0.9943754590848994,0.9365055024873179,0.8666660292164455,0.7846081094681175,0.691560350018569,0.5906584139745286,0.4868900729785159,0.38632748224089963,0.2947939566677023,0.2165247537584025,0.15343679698101226,0.10523228044296473,0.07008472545067194,0.0454680302865558,0.02880971939967441,0.017865681819433873,0.010859662301146133,0.00647748199438295,0.0037941799366582206,0.0021835906592848724,0.0012351204558249623,0.000686788941853246,0.00037546537883606187,0.00020182908338148335,0.00010668063445524743,5.5448225851377986e-05,2.833981852511696e-05,1.424354008729062e-05,7.039676212025873e-06,3.4213910841807816e-06,1.6351927098174894e-06,7.685143175314494e-07,3.551830587081824e-07,1.6142476786876006e-07,7.214497718645826e-08,3.1707381213916873e-08,1.3703557293824285e-08,5.82403366348021e-09,2.4332962989125817e-09,9.772532578014734e-10,1.3887943864964021e-11
637,1.3887943864964021e-11,9.823962280600255e-10,2.4462012092897868e-09,5.854901355098217e-09,1.3776125546873222e-08,3.187515105352102e-08,7.252640135642124e-08,1.6227753259955185e-07,3.570579518200178e-07,7.725679987186297e-07,1.6438115318271495e-06,3.439411747740616e-06,7.076728683097903e-06,1.4318457971600046e-05,2.8488779690742964e-05,5.5739482039366745e-05,0.00010724062872022505,0.00020288781029145008,0.00037743349831017247,0.0006903859702163213,0.0012415828067714946,0.0021950003966536677,0.0038139684439610186,0.006511172695216512,0.010915911630262972,0.017957634175663355,0.02895656831791008,0.045696417967500035,0.07042917810252541,0.1057333496462084,0.1541353352294812,0.21745155700801305,0.29595654808976857,0.3876993960944045,0.4884095822202152,0.5922399800580984,0.6931144993428101,0.7860603798421072,0.8679675190913422,0.9376336979050753,0.995328739743538,1.0422112206893264,1.07982626903726,1.1097674119489183,1.133491659913241,1.1522428414873394,1.167038609832243,1.1786889006573358,1.1878262582156416,1.194937630988177,1.20039288369769,1.204468354574974,1.2073652855690202,1.2092235672062963,1.210131397804207,1.210131397804207,1.2092235672062963,1.2073652855690202,1.2044683545749737,1.2003928836976898,1.194937630988177,1.1878262582156416,1.1786889006573358,1.1670386098322427,1.1522428414873394,1.1334916599132407,1.109767411948918,1.0798262690372598,1.0422112206893261,0.995328739743538,0.9376336979050751,0.8679675190913415,0.7860603798421066,0.6931144993428101,0.5922399800580979,0.4884095822202139,0.3876993960944038,0.29595654808976846,0.21745155700801275,0.1541353352294806,0.10573334964620817,0.07042917810252534,0.045696417967499875,0.028956568317909947,0.017957634175663272,0.010915911630262972,0.0065111726952164954,0.003813968443960986,0.0021950003966536625,0.0012415828067714944,0.000690385970216318,0.0003774334983101703,0.00020288781029144872,0.00010724062872022495,5.573948203936661e-05,2.8488779690742788e-05,1.4318457971599961e-05,7.0767286830979e-06,3.43941174774061e-06,1.6438115318271387e-06,7.725679987186269e-07,3.5705795182001755e-07,1.6227753259955116e-07,7.252640135642077e-08,3.18751510535209e-08,1.3776125546873208e-08,5.854901355098206e-09,2.4462012092897702e-09,9.823962280600179e-10,1.3887943864964021e-11
638,1.3887943864964021e-11,9.87566267788684e-10,2.4591745520764675e-09,5.8859326397066445e-09,1.3849078074902507e-08,3.2043808560664055e-08,7.290984200696659e-08,1.6313480210178955e-07,3.5894274153003775e-07,7.766430611485777e-07,1.652475780725529e-06,3.4575273241402656e-06,7.113976168766204e-06,1.4393769892443433e-05,2.863852379532226e-05,5.603226801845034e-05,0.00010780356220988406,0.00020395208986080955,0.00037941193082762664,0.0006940018266088551,0.0012480789340262788,0.0022064696418338465,0.0038338598268365825,0.006545037669467041,0.010972449635997148,0.018050052620816225,0.0291041473097846,0.04592590766969221,0.07077521885835789,0.10623657626096387,0.15483659025692953,0.2183814615717622,0.2971222491292032,0.3890739051105665,0.4899306618570375,0.5938217833187523,0.694667549059768,0.7875104760600926,0.8692661553578186,0.9387587523746589,0.9962788994334916,1.0429984818014186,1.0804693555926874,1.1102871555436433,1.1339082653778845,1.1525745438917738,1.1673012074309113,1.1788957727109783,1.1879886149229881,1.1950648495030816,1.200492854334325,1.20454780303152,1.207430060023087,1.209278890970898,1.210182093849415,1.210182093849415,1.209278890970898,1.207430060023087,1.2045478030315198,1.2004928543343247,1.1950648495030816,1.1879886149229881,1.1788957727109783,1.167301207430911,1.1525745438917738,1.1339082653778843,1.110287155543643,1.0804693555926872,1.0429984818014184,0.9962788994334916,0.9387587523746587,0.8692661553578179,0.7875104760600921,0.694667549059768,0.5938217833187518,0.4899306618570362,0.3890739051105658,0.2971222491292031,0.2183814615717619,0.15483659025692895,0.10623657626096365,0.07077521885835782,0.045925907669692054,0.02910414730978447,0.018050052620816142,0.010972449635997148,0.006545037669467024,0.0038338598268365495,0.0022064696418338412,0.0012480789340262785,0.0006940018266088519,0.00037941193082762447,0.00020395208986080817,0.00010780356220988396,5.60322680184502e-05,2.8638523795322084e-05,1.4393769892443347e-05,7.113976168766201e-06,3.4575273241402597e-06,1.652475780725518e-06,7.766430611485748e-07,3.589427415300375e-07,1.6313480210178886e-07,7.290984200696611e-08,3.2043808560663936e-08,1.3849078074902492e-08,5.885932639706634e-09,2.459174552076451e-09,9.875662677886764e-10,1.3887943864964021e-11
